assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,4,91,75,75,1,62974,0,0,-1,1,61.9,0,0,3,3.9,3.2,2,Erik,4.7,2,3,39.6,363,False,133.0,0,0,0,0,252,,2018-08-27T23:31:13Z,64,0,0,0,62974.jpg,5.2,0,0,Lamela,0.8,False,11,a,17,6,203.0,31,75979,4415,39312,3884,0.7,4.8,Lamela,0
2,0,97,100,100,1,80607,0,0,-3,3,201.5,0,0,3,1.2,0.2,1,Christian,0.7,7,0,44.2,364,False,109.8,0,0,0,0,550,,2018-09-27T12:31:15Z,92,0,0,0,80607.jpg,2.6,0,0,Eriksen,4.3,False,23,a,17,6,129.0,21,147266,2169,818720,5035,0.1,2.3,Eriksen,0
1,2,81,100,75,1,108823,0,0,-1,1,59.1,0,0,3,0.8,-0.2,1,Bamidele,0.3,5,1,37.3,365,False,115.0,0,0,0,0,376,,2018-10-26T13:31:13Z,89,0,0,0,108823.jpg,3.5,0,0,Alli,2.6,False,20,a,17,6,198.0,21,272756,1620,409553,2510,0.0,2.4,Alli,0
0,0,11,100,100,0,54756,0,0,-1,1,0.6,0,0,3,0.8,-0.2,0,Victor,0.3,0,0,3.2,366,False,11.0,0,0,0,0,57,,2018-10-14T22:31:14Z,49,0,0,0,54756.jpg,1.0,0,0,Wanyama,0.0,False,12,a,17,6,21.0,3,1130,60,2303,77,0.1,0.6,Wanyama,0
0,0,35,100,100,3,85971,0,0,-2,2,54.9,0,0,3,1.5,0.5,0,Heung-Min,1.0,0,0,16.9,367,False,32.4,0,0,0,0,254,,2018-08-11T17:31:12Z,83,0,0,0,85971.jpg,2.2,0,0,Son,1.6,False,7,a,17,6,82.0,11,79670,775,385304,5344,0.1,1.3,Son,0
0,0,45,100,100,2,157668,0,0,0,0,35.0,0,0,3,2.8,1.8,1,Harry,2.3,2,0,7.7,368,False,34.2,0,0,0,0,326,,2018-08-18T13:01:12Z,55,0,0,0,157668.jpg,1.5,0,0,Winks,0.0,False,8,a,17,6,9.0,12,2133,181,1527,158,0.4,2.2,Winks,1
1,2,71,100,100,2,45268,0,0,-1,1,75.1,0,0,3,4.8,3.8,2,Moussa,4.3,2,0,18.8,369,False,70.6,0,0,0,0,353,,2018-08-31T12:31:13Z,49,0,0,0,45268.jpg,3.2,0,0,Sissoko,0.1,False,17,a,17,6,43.0,16,6454,814,7253,438,0.9,3.3,Sissoko,0
1,3,100,None,None,5,95715,-1,1,2,-2,176.3,1,0,3,2.8,1.8,1,Lucas,2.3,7,3,62.3,370,False,192.0,0,0,0,0,854,,None,72,0,0,0,95715.jpg,4.4,0,0,Rodrigues Moura da Silva,14.9,False,27,a,17,6,254.0,44,1620671,6127,988837,95730,0.3,6.1,Lucas Moura,2
0,0,5,None,None,0,19760,0,0,-3,3,1.9,0,0,4,0.8,-0.2,0,Fernando,0.3,0,0,0.6,371,False,0.0,0,0,0,0,13,,None,57,0,0,0,19760.jpg,1.0,0,0,Llorente,0.2,False,18,a,17,6,6.0,2,5329,288,16279,326,0.1,0.4,Llorente,0
1,9,165,None,None,4,78830,0,0,-1,1,157.0,2,0,4,2.2,1.2,2,Harry,1.7,8,5,84.6,372,False,254.8,0,0,0,0,891,,None,124,0,0,0,78830.jpg,4.9,0,0,Kane,24.5,False,10,a,17,6,435.0,49,805774,12810,1151526,51273,0.1,4.0,Kane,3
0,0,0,None,None,0,168566,0,0,-1,1,0.0,0,0,3,0.5,-0.5,0,Georges-Kévin,0.0,0,0,0.0,497,False,0.0,0,0,0,0,0,,None,49,0,0,0,168566.jpg,0.0,0,0,Nkoudou,0.0,False,14,a,17,6,0.0,0,391,11,1075,25,0.0,0.0,Nkoudou,0
0,0,3,None,None,0,168764,0,0,-1,1,0.1,0,0,3,0.5,-0.5,0,Luke,0.0,0,0,0.2,523,False,2.2,0,0,0,0,2,,None,44,0,0,0,168764.jpg,1.0,0,0,Amos,0.1,False,40,a,17,6,0.0,1,6277,89,6566,212,0.0,0.2,Amos,0
0,0,48,None,None,1,102884,0,0,0,0,0.0,0,0,1,0.5,-0.5,0,Paulo,0.0,1,0,5.5,536,False,55.6,0,0,0,0,180,,None,45,0,0,0,102884.jpg,5.0,0,8,Gazzaniga,0.0,False,22,a,17,6,0.0,10,6901,37,5242,300,0.0,2.2,Gazzaniga,0
0,0,0,None,None,0,175941,0,0,0,0,0.0,0,0,1,0.5,-0.5,0,Alfie,0.0,0,0,0.0,538,False,0.0,0,0,0,0,0,,None,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.1,False,41,a,17,6,0.0,0,5503,476,1949,257,0.0,0.0,Whiteman,0
0,0,0,None,None,0,209042,0,0,0,0,0.0,0,0,3,0.5,-0.5,0,Oliver,0.0,0,0,0.0,540,False,0.0,0,0,0,0,0,,None,45,0,0,0,209042.jpg,0.0,0,0,Skipp,0.0,False,52,a,17,6,0.0,0,171,26,90,23,0.0,0.0,Skipp,0
0,0,0,None,None,0,18656,0,0,-1,1,0.0,0,0,1,0.5,0.5,0,Heurelho,0.0,0,0,0.0,373,False,0.0,0,0,0,0,0,,None,44,0,0,0,18656.jpg,0.0,0,0,Gomes,0.3,False,1,a,18,57,0.0,0,1598,49,10620,278,0.0,0.0,Gomes,0
0,0,0,None,None,0,206882,0,0,-1,1,0.0,0,0,1,0.5,0.5,0,Pontus,0.0,0,0,0.0,374,False,0.0,0,0,0,0,0,,None,44,0,0,0,206882.jpg,0.0,0,0,Dahlberg,0.1,False,30,a,18,57,0.0,0,349,5,1562,40,0.0,0.0,Dahlberg,0
0,0,0,None,None,0,37742,-1,1,-3,3,0.0,0,0,2,0.5,0.5,0,Younes,0.0,0,0,0.0,375,False,0.0,0,0,0,0,0,,None,42,0,0,0,37742.jpg,0.0,0,0,Kaboul,0.1,False,4,a,18,57,0.0,0,1120,37,6832,141,0.0,0.0,Kaboul,0
0,3,162,75,None,3,41338,0,0,0,0,14.6,1,0,2,3.2,4.2,6,Craig,3.7,12,1,34.7,376,False,202.0,0,0,0,0,891,Knock - 75% chance of playing,2018-10-27T17:01:14Z,45,1,0,0,41338.jpg,3.4,0,0,Cathcart,1.0,False,15,d,18,57,129.0,34,75884,1373,34460,2792,0.8,7.6,Cathcart,1
0,0,2,0,0,0,41945,0,0,-3,3,0.0,0,0,2,0.0,0.0,0,Sebastian,0.3,0,0,0.0,377,False,0.0,0,0,0,0,13,Leg injury - Unknown return date,2018-10-20T16:31:17Z,42,0,0,0,41945.jpg,1.0,0,0,Prödl,0.1,False,5,i,18,57,0.0,1,771,6,6785,180,0.1,0.2,Prödl,0
4,6,160,100,100,1,40868,0,0,3,-3,260.8,2,0,2,0.2,0.2,0,José,-0.3,12,1,52.7,378,False,226.0,0,0,0,0,713,,2018-10-06T17:01:15Z,48,0,0,0,40868.jpg,4.4,0,0,Holebas,13.3,False,25,a,18,57,40.0,35,1244590,6914,731120,31798,-0.1,7.3,Holebas,5
0,0,0,100,100,0,52153,0,0,-1,1,0.0,0,0,2,0.5,0.5,0,Miguel,0.0,0,0,0.0,379,False,0.0,0,0,0,0,0,,2018-09-26T00:31:14Z,44,0,0,0,52153.jpg,0.0,0,0,Britos,0.0,False,3,a,18,57,0.0,0,405,22,3298,45,0.0,0.0,Britos,0
0,0,73,100,100,1,85624,0,0,0,0,11.4,0,0,2,-0.5,-0.5,1,Christian,-1.0,12,0,32.4,380,False,145.8,0,0,0,0,666,,2018-10-06T17:01:15Z,45,0,0,0,85624.jpg,1.4,1,0,Kabasele,0.4,False,27,a,18,57,167.0,13,17759,177,35472,591,-0.2,2.9,Kabasele,0
1,4,105,0,0,1,52940,0,0,-1,1,93.5,0,0,2,0.0,0.0,0,Daryl,0.0,6,0,25.1,381,False,125.8,0,0,0,0,521,Knee injury - Expected back 05 Nov,2018-09-27T15:31:13Z,49,0,0,0,52940.jpg,3.3,0,0,Janmaat,0.3,False,2,i,18,57,30.0,20,16174,27,33642,728,0.0,4.1,Janmaat,2
0,0,58,None,None,2,20145,0,0,-3,3,11.0,0,0,2,4.8,4.8,6,Adrian,4.3,0,0,5.5,382,False,42.8,0,0,0,0,216,,None,42,0,0,0,20145.jpg,3.5,0,0,Mariappa,0.2,False,6,a,18,57,2.0,14,4221,1263,7771,275,1.0,3.3,Mariappa,0
1,3,108,None,None,2,54484,0,0,-3,3,53.9,1,0,2,6.5,6.5,12,Francisco,6.0,5,0,16.0,383,False,86.8,0,0,0,0,324,,None,42,0,0,0,54484.jpg,2.9,0,0,Femenía Far,0.8,False,21,a,18,57,20.0,23,39245,25813,25142,1489,1.4,5.5,Kiko Femenía,0
0,0,0,None,None,0,66247,-1,1,-3,3,0.0,0,0,2,0.5,0.5,0,Marvin,0.0,0,0,0.0,384,False,0.0,0,0,0,0,0,,None,42,0,0,0,66247.jpg,0.0,0,0,Zeegelaar,0.1,False,22,a,18,57,0.0,0,434,45,3565,73,0.0,0.0,Zeegelaar,0
0,0,8,100,100,0,220166,0,0,-2,2,5.3,0,0,2,0.5,0.5,0,Marc,0.0,2,0,2.2,385,False,15.0,0,0,0,0,83,,2018-10-04T16:31:13Z,43,0,0,0,220166.jpg,1.0,0,0,Navarro,0.1,False,23,a,18,57,2.0,1,409,15,3641,63,0.0,0.2,Navarro,0
1,1,64,None,None,2,155651,0,0,-2,2,23.2,0,0,2,5.5,5.5,8,Adam,5.0,0,0,8.4,386,False,59.0,0,0,0,0,186,,None,43,0,0,0,155651.jpg,5.3,0,0,Masina,0.1,False,11,a,18,57,2.0,16,3091,1794,3961,272,1.2,3.7,Masina,1
0,0,3,50,50,0,89085,0,0,0,0,0.1,0,0,3,0.3,0.3,0,Nathaniel,0.0,0,0,0.1,387,False,0.4,0,0,0,0,4,Knee injury - 50% chance of playing,2018-10-18T16:31:15Z,45,0,0,0,89085.jpg,1.0,0,0,Chalobah,0.1,False,14,d,18,57,0.0,1,2921,24,8500,385,0.0,0.2,Chalobah,0
0,0,0,0,0,0,43250,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Tom,0.0,0,0,0.0,388,False,0.0,0,0,0,0,0,Achilles injury - Unknown return date,2018-07-05T14:31:07Z,50,0,0,0,43250.jpg,0.0,0,0,Cleverley,0.0,False,8,i,18,57,0.0,0,233,20,395,22,0.0,0.0,Cleverley,0
2,8,168,None,None,3,38439,1,-1,1,-1,47.9,1,0,3,6.8,6.8,6,Etienne,6.3,12,1,34.5,389,False,228.2,0,0,0,0,900,,None,51,0,0,0,38439.jpg,3.8,0,0,Capoue,2.0,False,29,a,18,57,68.0,38,121977,32761,27807,5131,1.2,7.6,Capoue,4
4,6,167,100,100,3,121599,0,0,-1,1,195.7,1,0,3,5.5,5.5,3,Abdoulaye,5.0,12,0,50.4,390,False,190.4,0,0,0,0,900,,2018-07-29T09:01:10Z,59,1,0,0,121599.jpg,3.7,0,0,Doucouré,1.8,False,16,a,18,57,118.0,37,70226,2703,87873,5750,0.8,6.3,Doucouré,2
0,8,192,None,None,3,61566,1,-1,4,-4,156.6,1,0,3,7.5,7.5,11,Roberto,7.0,12,5,65.9,391,False,229.0,0,0,0,0,878,,None,64,0,0,0,61566.jpg,5.5,0,0,Pereyra,18.3,False,37,a,18,57,274.0,55,1430846,127840,601725,9643,1.1,8.7,Pereyra,1
1,2,102,None,None,4,108413,0,0,0,0,164.1,0,0,3,2.5,2.5,3,Will,2.0,11,1,50.4,392,False,164.0,0,0,0,0,820,,None,50,0,0,0,108413.jpg,3.1,0,0,Hughes,1.8,False,19,a,18,57,175.0,31,173193,1725,106247,7338,0.4,6.2,Hughes,2
0,0,32,100,100,2,94924,0,0,-1,1,26.2,0,0,3,4.5,4.5,8,Gerard,4.0,0,1,11.5,394,False,36.4,0,0,0,0,148,,2018-07-29T09:01:10Z,54,0,0,0,94924.jpg,4.0,0,0,Deulofeu,0.5,False,7,a,18,57,53.0,12,22948,15132,16320,1041,0.7,2.2,Deulofeu,0
0,2,85,None,None,3,73426,0,0,0,0,69.6,0,0,4,1.5,1.5,1,Andre,1.0,9,3,44.2,395,False,126.6,0,0,0,0,603,,None,60,0,0,0,73426.jpg,3.1,0,0,Gray,1.4,False,18,a,18,57,247.0,31,104465,6041,72242,8486,0.2,5.2,Gray,0
1,4,100,75,75,1,41725,-1,1,-1,1,143.2,1,0,4,0.9,0.9,0,Troy,0.7,12,2,63.8,396,False,151.8,0,0,0,0,718,Hamstring injury - 75% chance of playing,2018-10-20T16:31:17Z,59,0,0,0,41725.jpg,3.8,0,0,Deeney,3.4,False,9,d,18,57,343.0,30,420223,934,345893,21482,0.1,5.1,Deeney,1
0,0,0,100,100,0,20046,0,0,0,0,0.0,0,0,4,0.5,0.5,0,Stefano,0.0,0,0,0.0,397,False,0.0,0,0,0,0,0,,2018-09-26T00:31:14Z,50,0,0,0,20046.jpg,0.0,0,0,Okaka,0.1,False,33,a,18,57,0.0,0,3745,212,3767,188,0.0,0.0,Okaka,0
0,0,0,0,0,0,133801,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Jerome,0.0,0,0,0.0,398,False,0.0,0,0,0,0,0,Season-long loan to Sunderland,2018-07-26T08:24:43Z,45,0,0,0,133801.jpg,0.0,0,0,Sinclair,0.1,False,17,u,18,57,0.0,0,1639,50,6310,102,0.0,0.0,Sinclair,0
0,1,176,None,None,3,9089,0,0,0,0,30.0,0,0,1,5.8,5.8,9,Ben,5.3,12,0,22.2,445,False,191.8,0,0,0,0,900,,None,45,0,0,0,9089.jpg,3.3,0,24,Foster,4.3,False,26,a,18,57,0.0,33,104341,8774,124849,2489,1.2,7.3,Foster,0
0,0,13,None,None,0,157775,0,0,-3,3,2.0,0,0,3,0.8,0.8,1,Ken,0.3,1,0,3.2,446,False,11.6,0,0,0,0,74,,None,47,0,0,0,157775.jpg,1.0,0,0,Sema,0.1,False,12,a,18,57,20.0,5,795,31,3975,81,0.1,1.1,Sema,0
0,0,0,None,None,0,216058,0,0,-1,1,0.0,0,0,3,0.5,0.5,0,Domingos,0.0,0,0,0.0,517,False,0.0,0,0,0,0,0,,None,44,0,0,0,216058.jpg,0.0,0,0,Quina,0.1,False,20,a,18,57,0.0,0,2138,74,3471,146,0.0,0.0,Quina,0
0,0,44,None,None,2,173514,0,0,0,0,85.0,0,0,4,3.5,3.5,6,Isaac,3.0,2,1,26.2,524,False,58.4,0,0,0,0,259,,None,45,0,0,0,173514.jpg,1.5,0,0,Success Ajayi,2.7,False,10,a,18,57,119.0,15,211461,41480,99981,5483,0.7,3.3,Success,1
0,0,3,None,None,0,241289,0,0,0,0,0.0,0,0,2,1.0,1.0,0,Ben,0.5,0,0,0.0,544,False,0.0,0,0,0,0,2,,None,40,0,0,0,241289.jpg,1.0,0,0,Wilmot,0.1,False,24,a,18,57,0.0,1,5127,1662,1065,475,0.1,0.3,Wilmot,0
0,0,0,None,None,0,60706,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Adrián,0.0,0,0,0.0,399,False,0.0,0,0,0,0,0,,None,44,0,0,0,60706.jpg,0.0,0,0,San Miguel del Castillo,0.4,False,13,a,19,21,0.0,0,1153,45,11511,262,0.0,0.0,Adrián,0
0,6,195,None,None,1,37096,0,0,0,0,0.0,1,0,1,3.7,3.7,6,Lukasz,3.7,15,0,31.6,400,False,318.0,0,0,0,0,900,,None,45,0,0,0,37096.jpg,3.9,0,44,Fabianski,13.5,False,1,a,19,21,0.0,39,149524,16845,338926,5621,0.8,8.7,Fabianski,0
0,0,0,0,0,0,48717,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Winston,0.0,0,0,0.0,401,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,44,0,0,0,48717.jpg,0.0,0,0,Reid,0.0,False,2,i,19,21,0.0,0,297,11,856,11,0.0,0.0,Reid,0
0,0,35,100,100,0,55459,0,0,-4,4,53.4,0,0,2,1.0,1.0,1,Aaron,1.0,3,0,10.1,402,False,45.8,0,0,0,0,195,,2018-07-29T08:31:08Z,51,0,0,0,55459.jpg,1.3,0,0,Cresswell,0.7,False,3,a,19,21,2.0,4,2651,151,72089,563,0.2,0.8,Cresswell,1
0,0,27,None,None,0,40669,0,0,-3,3,14.0,0,0,2,0.3,0.3,1,Angelo,0.3,7,0,6.8,403,False,45.8,0,0,0,0,189,,None,42,0,0,0,40669.jpg,0.3,0,0,Ogbonna,0.5,False,21,a,19,21,10.0,1,4841,139,32311,393,0.1,0.2,Ogbonna,1
0,0,0,0,0,0,113564,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Sam,0.0,0,0,0.0,404,False,0.0,0,0,0,0,0,Season-long loan to Nottingham Forest ,2018-08-15T09:19:35Z,45,0,0,0,113564.jpg,0.0,0,0,Byram,0.0,False,22,u,19,21,0.0,0,91,1,2539,13,0.0,0.0,Byram,0
1,4,111,None,None,1,20658,0,0,-2,2,48.2,0,0,2,1.7,1.7,1,Pablo,1.7,7,0,22.4,405,False,154.0,0,0,0,0,630,,None,43,0,0,0,20658.jpg,3.0,0,0,Zabaleta,2.6,False,5,a,19,21,22.0,21,65929,4903,113271,3099,0.4,4.9,Zabaleta,3
0,0,109,None,None,1,204480,0,0,-1,1,42.0,0,0,2,2.0,2.0,2,Declan,2.0,7,0,16.4,406,False,115.4,0,0,0,0,585,,None,44,0,0,0,204480.jpg,2.1,0,0,Rice,0.3,False,41,a,19,21,8.0,15,7616,758,9191,281,0.5,3.4,Rice,1
0,0,0,None,None,0,173792,0,0,-2,2,0.0,0,0,2,0.0,0.0,0,Reece,0.0,0,0,0.0,407,False,0.0,0,0,0,0,0,,None,43,0,0,0,173792.jpg,0.0,0,0,Oxford,0.1,False,35,a,19,21,0.0,0,575,33,3868,87,0.0,0.0,Oxford,0
0,0,21,None,None,0,81012,0,0,-4,4,36.9,0,0,2,0.0,0.0,0,Ryan,0.0,8,0,9.1,408,False,43.0,0,0,0,0,270,,None,46,0,0,0,81012.jpg,0.3,0,0,Fredericks,0.2,False,24,a,19,21,10.0,1,2475,31,23967,297,0.0,0.2,Fredericks,2
0,0,116,None,None,1,219924,0,0,-2,2,22.4,0,0,2,2.0,2.0,2,Issa,2.0,9,0,21.8,409,False,167.6,0,0,0,0,720,,None,43,1,0,0,219924.jpg,2.0,0,0,Diop,0.6,False,23,a,19,21,29.0,16,12233,1371,28383,543,0.5,3.7,Diop,1
0,0,119,100,100,1,105717,0,0,-1,1,55.0,0,0,3,1.3,1.3,2,Arthur,1.3,13,0,25.1,410,False,181.6,0,0,0,0,720,,2018-10-20T13:01:17Z,44,0,0,0,105717.jpg,2.0,0,0,Masuaku,1.9,False,26,a,19,21,14.0,16,84603,2890,104083,3631,0.3,3.6,Masuaku,1
2,0,83,0,100,1,18073,0,0,-1,1,106.2,0,0,3,0.0,0.3,-2,Mark,0.3,11,0,24.2,411,False,95.4,0,0,0,0,600,Suspended until 24 Nov,2018-10-27T19:01:15Z,49,0,0,0,18073.jpg,2.1,1,0,Noble,0.4,False,16,s,19,21,41.0,17,19472,48,25572,4258,0.1,3.5,Noble,2
1,1,54,100,0,1,59779,0,0,-1,1,39.8,0,0,3,0.3,0.0,0,Pedro,0.3,4,0,15.5,413,False,59.8,0,0,0,0,355,,2018-10-20T18:01:17Z,44,0,0,0,59779.jpg,2.6,0,0,Obiang,1.2,False,14,a,19,21,56.0,13,57003,138,60394,5063,0.1,3.0,Obiang,0
0,0,0,0,0,0,86934,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Manuel,0.0,0,0,0.0,414,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,64,0,0,0,86934.jpg,0.0,0,0,Lanzini,0.0,False,10,i,19,21,0.0,0,471,17,1831,26,0.0,0.0,Lanzini,0
0,0,36,100,100,2,57531,0,0,-2,2,65.7,0,0,3,1.0,1.0,1,Michail,1.0,6,0,35.5,415,False,51.0,0,0,0,0,400,,2018-08-26T16:31:13Z,68,0,0,0,57531.jpg,1.6,0,0,Antonio,0.9,False,30,a,19,21,237.0,14,5271,151,40934,675,0.1,2.1,Antonio,1
0,0,0,0,0,0,163526,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Edimilson,0.0,0,0,0.0,416,False,0.0,0,0,0,0,0,Season-long loan to Fiorentina,2018-08-10T14:01:13Z,45,0,0,0,163526.jpg,0.0,0,0,Fernandes,0.1,False,31,u,19,21,0.0,0,200,4,11047,101,0.0,0.0,Fernandes,0
1,6,136,100,100,0,41464,0,0,0,0,136.9,1,0,4,0.7,0.7,0,Marko,0.7,11,4,67.8,417,False,193.4,0,0,0,0,629,,2018-10-27T19:01:15Z,70,0,0,0,41464.jpg,4.8,0,0,Arnautovic,16.3,False,7,a,19,21,352.0,38,814087,27261,968525,86891,0.1,5.4,Arnautovic,2
0,0,0,0,0,0,40142,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Andy,0.0,0,0,0.0,418,False,0.0,0,0,0,0,0,Ankle injury - Expected back 24 Nov,2018-07-12T19:31:08Z,54,0,0,0,40142.jpg,0.0,0,0,Carroll,0.0,False,9,i,19,21,0.0,0,1087,57,2223,61,0.0,0.0,Carroll,0
1,0,31,100,100,1,43020,0,0,-3,3,20.7,0,0,4,1.0,1.0,2,Javier,1.0,6,0,8.3,419,False,12.6,0,0,0,0,233,,2018-09-14T15:01:13Z,62,0,0,0,43020.jpg,1.8,0,0,Hernández Balcázar,1.1,False,17,a,19,21,50.0,11,18971,1269,103754,950,0.2,1.8,Chicharito,0
0,0,0,0,0,0,167522,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Jordan,0.0,0,0,0.0,420,False,0.0,0,0,0,0,0,Season-long loan to Middlesbrough,2018-08-03T15:01:10Z,50,0,0,0,167522.jpg,0.0,0,0,Hugill,0.0,False,12,u,19,21,0.0,0,320,6,1075,11,0.0,0.0,Hugill,0
0,0,52,0,0,1,54102,0,0,-2,2,33.5,0,0,3,0.0,0.0,0,Jack,0.0,9,0,9.0,447,False,46.2,0,0,0,0,333,Ankle injury - Unknown return date,2018-09-14T15:01:13Z,48,0,0,0,54102.jpg,1.8,0,0,Wilshere,1.2,False,19,i,19,21,11.0,7,23381,14,215514,2184,0.0,1.5,Wilshere,2
1,2,88,0,0,1,56377,0,0,-2,2,84.6,1,0,3,0.0,0.0,0,Andriy,1.0,6,2,29.1,453,False,86.0,0,0,0,0,456,Achilles injury - Expected back 30 Mar,2018-10-20T16:31:17Z,68,0,0,0,56377.jpg,3.0,0,0,Yarmolenko,0.8,False,20,i,19,21,122.0,27,82970,21,97950,8038,0.1,4.0,Yarmolenko,2
0,3,172,None,None,1,166640,0,0,-1,1,34.0,1,0,2,4.3,4.3,9,Fabián,4.3,15,1,43.7,464,False,270.6,0,0,0,0,900,,None,44,0,0,0,166640.jpg,2.8,0,0,Balbuena,0.5,False,4,a,19,21,131.0,28,20425,10138,13111,743,1.0,6.4,Balbuena,1
1,3,137,None,None,2,101537,0,0,-2,2,335.8,1,0,3,2.0,2.0,3,Felipe Anderson,2.0,13,1,67.9,465,False,207.6,0,0,0,0,810,,None,68,0,0,0,101537.jpg,3.0,0,0,Pereira Gomes,2.4,False,8,a,19,21,136.0,30,88749,3158,154405,6698,0.3,4.4,Felipe Anderson,2
0,0,46,100,100,0,18987,0,0,-2,2,148.8,0,0,3,1.0,1.0,2,Robert,1.0,8,0,29.7,489,False,69.8,0,0,0,0,469,,2018-10-20T13:01:17Z,53,0,0,0,18987.jpg,1.0,0,0,Snodgrass,0.1,False,11,a,19,21,82.0,10,3840,892,7467,182,0.2,1.9,Snodgrass,4
0,0,12,None,None,0,155851,0,0,-3,3,31.0,0,0,4,0.3,0.3,0,Lucas,0.3,2,0,5.7,502,False,10.4,0,0,0,0,85,,None,62,0,0,0,155851.jpg,1.0,0,0,Pérez,0.1,False,27,a,19,21,16.0,4,3091,144,12127,217,0.0,0.6,Lucas,0
0,0,37,0,0,0,42824,0,0,-1,1,27.7,0,0,3,0.0,0.0,0,Carlos,0.0,4,0,7.2,518,False,20.2,0,0,0,0,217,Knee injury - Unknown return date,2018-09-26T22:31:13Z,44,0,0,0,42824.jpg,1.4,0,0,Sánchez,0.2,False,15,i,19,21,24.0,7,6350,19,15175,407,0.0,1.6,Carlos Sánchez,0
0,0,12,None,None,1,179830,0,0,0,0,7.4,0,0,3,1.3,1.3,3,Grady,1.3,1,0,3.4,539,False,13.8,0,0,0,0,125,,None,45,0,0,0,179830.jpg,1.7,0,0,Diangana,0.0,False,45,a,19,21,13.0,5,913,420,157,60,0.3,1.1,Diangana,0
0,0,0,None,None,0,195860,0,0,0,0,0.0,0,0,3,1.2,1.2,0,Joe,0.0,0,0,0.0,547,False,0.0,0,0,0,0,0,,None,45,0,0,0,195860.jpg,0.0,0,0,Powell,0.0,False,50,a,19,21,0.0,0,29,29,9,9,0.0,0.0,Powell,0
0,0,0,None,None,0,222017,0,0,0,0,0.0,0,0,3,1.2,1.2,0,Conor,0.0,0,0,0.0,548,False,0.0,0,0,0,0,0,,None,45,0,0,0,222017.jpg,0.0,0,0,Coventry,0.0,False,54,a,19,21,0.0,0,26,26,7,7,0.0,0.0,Coventry,0
0,0,0,None,None,0,19236,-1,1,-2,2,0.0,0,0,1,-0.5,0.5,0,John,0.0,0,0,0.0,421,False,0.0,0,0,0,0,0,,None,43,0,0,0,19236.jpg,0.0,0,0,Ruddy,0.3,False,21,a,20,39,0.0,0,958,27,11510,232,0.0,0.0,Ruddy,0
0,0,0,None,None,0,168399,0,0,0,0,0.0,0,0,1,-0.5,0.5,0,Will,0.0,0,0,0.0,422,False,0.0,0,0,0,0,0,,None,40,0,0,0,168399.jpg,0.0,0,0,Norris,2.2,False,31,a,20,39,0.0,0,21869,801,36107,1001,0.0,0.0,Norris,0
0,3,192,None,None,4,90585,0,0,1,-1,23.8,0,0,2,2.5,3.5,2,Willy,3.0,9,1,37.2,423,False,251.8,0,0,0,0,900,,None,46,0,0,0,90585.jpg,4.2,0,0,Boly,5.1,False,15,a,20,39,97.0,42,283113,3421,114372,11826,0.7,9.1,Boly,0
0,0,0,0,0,0,57913,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Barry,0.0,0,0,0.0,424,False,0.0,0,0,0,0,0,Transferred to Leeds,2018-07-30T08:36:08Z,50,0,0,0,57913.jpg,0.0,0,0,Douglas,0.0,False,3,u,20,39,0.0,0,39,0,2558,9,0.0,0.0,Douglas,0
2,9,184,100,100,4,87835,0,0,4,-4,175.0,3,0,2,5.5,6.5,2,Matt,6.0,9,1,61.0,425,False,206.2,0,0,0,0,859,,2018-08-25T11:31:13Z,49,1,0,0,87835.jpg,5.2,0,0,Doherty,16.6,False,2,a,20,39,230.0,52,990449,35907,131931,33447,1.2,10.6,Doherty,0
0,0,7,None,None,0,107613,0,0,-3,3,0.0,0,0,2,-0.2,0.8,0,Romain,0.3,0,0,1.3,426,False,13.0,0,0,0,0,16,,None,42,0,0,0,107613.jpg,1.0,0,0,Saïss,0.1,False,27,a,20,39,0.0,2,942,23,9596,123,0.1,0.5,Saïss,0
